"order_id","order_date","required_date","shipped_date","order_status","customer_name","customer_city","store_name","staff_name","product_name","brand_name","category_name","quantity","list_price","discount","total_amount"
40,"2016-01-27","2016-01-28","2016-01-29",4,"Darren Witt","Coachella","Santa Cruz Bikes","Genna Serrano","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"429.00","0.20","343.2000"
40,"2016-01-27","2016-01-28","2016-01-29",4,"Darren Witt","Coachella","Santa Cruz Bikes","Genna Serrano","Trek Remedy 29 Carbon Frameset - 2016","Trek","Mountain Bikes",2,"1799.99","0.20","2879.9840"
41,"2016-01-27","2016-01-30","2016-01-29",4,"Ingeborg Ellison","Ithaca","Baldwin Bikes","Marcelene Boyer","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",1,"1320.99","0.10","1188.8910"
41,"2016-01-27","2016-01-30","2016-01-29",4,"Ingeborg Ellison","Ithaca","Baldwin Bikes","Marcelene Boyer","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.20","718.4000"
41,"2016-01-27","2016-01-30","2016-01-29",4,"Ingeborg Ellison","Ithaca","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.20","959.9840"
42,"2016-01-27","2016-01-28","2016-01-30",4,"Corene Swanson","Rego Park","Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.05","426.5500"
43,"2016-01-27","2016-01-28","2016-01-30",4,"Elana Miles","Liverpool","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",2,"269.99","0.10","485.9820"
43,"2016-01-27","2016-01-28","2016-01-30",4,"Elana Miles","Liverpool","Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",2,"549.99","0.05","1044.9810"
44,"2016-01-28","2016-01-31","2016-01-30",4,"Olympia Figueroa","Hopewell Junction","Baldwin Bikes","Venita Daniel","Trek Slash 8 27.5 - 2016","Trek","Mountain Bikes",1,"3999.99","0.10","3599.9910"
44,"2016-01-28","2016-01-31","2016-01-30",4,"Olympia Figueroa","Hopewell Junction","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Cruisers Bicycles",1,"599.99","0.05","569.9905"
45,"2016-01-28","2016-01-31","2016-01-31",4,"Carissa Cross","Huntington Station","Baldwin Bikes","Venita Daniel","Trek Fuel EX 8 29 - 2016","Trek","Mountain Bikes",2,"2899.99","0.20","4639.9840"
45,"2016-01-28","2016-01-31","2016-01-31",4,"Carissa Cross","Huntington Station","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",1,"269.99","0.07","251.0907"
45,"2016-01-28","2016-01-31","2016-01-31",4,"Carissa Cross","Huntington Station","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",2,"269.99","0.05","512.9810"
46,"2016-01-29","2016-01-31","2016-01-31",4,"Eldridge Greer","Central Islip","Baldwin Bikes","Venita Daniel","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"429.00","0.10","386.1000"
47,"2016-01-29","2016-01-30","2016-01-31",4,"Joshua Berg","Ossining","Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",1,"469.99","0.05","446.4905"
47,"2016-01-29","2016-01-30","2016-01-31",4,"Joshua Berg","Ossining","Baldwin Bikes","Venita Daniel","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",1,"529.99","0.10","476.9910"
47,"2016-01-29","2016-01-30","2016-01-31",4,"Joshua Berg","Ossining","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.07","929.9814"
47,"2016-01-29","2016-01-30","2016-01-31",4,"Joshua Berg","Ossining","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.20","215.9920"
48,"2016-01-30","2016-02-01","2016-02-02",4,"Josephine Dale","Baldwinsville","Baldwin Bikes","Venita Daniel","Surly Straggler 650b - 2016","Surly","Cyclocross Bicycles",1,"1680.99","0.10","1512.8910"
48,"2016-01-30","2016-02-01","2016-02-02",4,"Josephine Dale","Baldwinsville","Baldwin Bikes","Venita Daniel","Trek Fuel EX 8 29 - 2016","Trek","Mountain Bikes",1,"2899.99","0.20","2319.9920"
48,"2016-01-30","2016-02-01","2016-02-02",4,"Josephine Dale","Baldwinsville","Baldwin Bikes","Venita Daniel","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",2,"1320.99","0.10","2377.7820"
48,"2016-01-30","2016-02-01","2016-02-02",4,"Josephine Dale","Baldwinsville","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",2,"269.99","0.07","502.1814"
49,"2016-01-31","2016-02-01","2016-02-02",4,"Taisha Vang","Shirley","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",2,"269.99","0.07","502.1814"
50,"2016-01-31","2016-02-03","2016-02-02",4,"Silas Tate","Corpus Christi","Rowlett Bikes","Kali Vargas","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",1,"999.99","0.05","949.9905"
50,"2016-01-31","2016-02-03","2016-02-02",4,"Silas Tate","Corpus Christi","Rowlett Bikes","Kali Vargas","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.07","1115.9814"
50,"2016-01-31","2016-02-03","2016-02-02",4,"Silas Tate","Corpus Christi","Rowlett Bikes","Kali Vargas","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",2,"269.99","0.20","431.9840"
51,"2016-02-01","2016-02-02","2016-02-03",4,"Jamaal Baker","Elmhurst","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.05","256.4905"
51,"2016-02-01","2016-02-02","2016-02-03",4,"Jamaal Baker","Elmhurst","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - Women's - 2016","Electra","Cruisers Bicycles",1,"599.99","0.05","569.9905"
51,"2016-02-01","2016-02-02","2016-02-03",4,"Jamaal Baker","Elmhurst","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.20","959.9840"
52,"2016-02-03","2016-02-04","2016-02-05",4,"Twana Arnold","Anaheim","Santa Cruz Bikes","Mireya Copeland","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",1,"499.99","0.07","464.9907"
53,"2016-02-03","2016-02-04","2016-02-05",4,"Margit Osborn","Plainview","Baldwin Bikes","Marcelene Boyer","Trek Remedy 29 Carbon Frameset - 2016","Trek","Mountain Bikes",2,"1799.99","0.20","2879.9840"
53,"2016-02-03","2016-02-04","2016-02-05",4,"Margit Osborn","Plainview","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.05","569.9810"
53,"2016-02-03","2016-02-04","2016-02-05",4,"Margit Osborn","Plainview","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",2,"269.99","0.20","431.9840"
53,"2016-02-03","2016-02-04","2016-02-05",4,"Margit Osborn","Plainview","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.10","899.9820"
54,"2016-02-04","2016-02-07","2016-02-07",4,"Inge Olsen","Long Beach","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.20","959.9840"
54,"2016-02-04","2016-02-07","2016-02-07",4,"Inge Olsen","Long Beach","Baldwin Bikes","Venita Daniel","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",1,"999.99","0.20","799.9920"
55,"2016-02-04","2016-02-07","2016-02-06",4,"Chanel May","Garden City","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",1,"269.99","0.05","256.4905"
55,"2016-02-04","2016-02-07","2016-02-06",4,"Chanel May","Garden City","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.20","799.9840"
55,"2016-02-04","2016-02-07","2016-02-06",4,"Chanel May","Garden City","Baldwin Bikes","Marcelene Boyer","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",2,"529.99","0.20","847.9840"
56,"2016-02-04","2016-02-06","2016-02-07",4,"Nathaniel Davidson","Rome","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - Women's - 2016","Electra","Cruisers Bicycles",2,"599.99","0.07","1115.9814"
57,"2016-02-04","2016-02-06","2016-02-06",4,"Dalia Carson","Rochester","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.10","539.9820"
57,"2016-02-04","2016-02-06","2016-02-06",4,"Dalia Carson","Rochester","Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.20","718.4000"
57,"2016-02-04","2016-02-06","2016-02-06",4,"Dalia Carson","Rochester","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.07","251.0907"
58,"2016-02-05","2016-02-07","2016-02-07",4,"Tiana Henderson","Franklin Square","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",2,"269.99","0.05","512.9810"
58,"2016-02-05","2016-02-07","2016-02-07",4,"Tiana Henderson","Franklin Square","Baldwin Bikes","Marcelene Boyer","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.07","417.5700"
58,"2016-02-05","2016-02-07","2016-02-07",4,"Tiana Henderson","Franklin Square","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",1,"299.99","0.10","269.9910"
59,"2016-02-05","2016-02-07","2016-02-06",4,"Rodney Odom","Richmond Hill","Baldwin Bikes","Venita Daniel","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",1,"269.99","0.05","256.4905"
59,"2016-02-05","2016-02-07","2016-02-06",4,"Rodney Odom","Richmond Hill","Baldwin Bikes","Venita Daniel","Ritchey Timberwolf Frameset - 2016","Ritchey","Mountain Bikes",1,"749.99","0.10","674.9910"
59,"2016-02-05","2016-02-07","2016-02-06",4,"Rodney Odom","Richmond Hill","Baldwin Bikes","Venita Daniel","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"429.00","0.10","772.2000"
60,"2016-02-06","2016-02-08","2016-02-07",4,"Joesph Delacruz","Atwater","Santa Cruz Bikes","Genna Serrano","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",2,"269.99","0.05","512.9810"
60,"2016-02-06","2016-02-08","2016-02-07",4,"Joesph Delacruz","Atwater","Santa Cruz Bikes","Genna Serrano","Trek Fuel EX 8 29 - 2016","Trek","Mountain Bikes",1,"2899.99","0.10","2609.9910"
60,"2016-02-06","2016-02-08","2016-02-07",4,"Joesph Delacruz","Atwater","Santa Cruz Bikes","Genna Serrano","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",1,"529.99","0.07","492.8907"
60,"2016-02-06","2016-02-08","2016-02-07",4,"Joesph Delacruz","Atwater","Santa Cruz Bikes","Genna Serrano","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",1,"269.99","0.20","215.9920"
61,"2016-02-06","2016-02-09","2016-02-09",4,"Mark Garrett","Monroe","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",1,"499.99","0.10","449.9910"
61,"2016-02-06","2016-02-09","2016-02-09",4,"Mark Garrett","Monroe","Baldwin Bikes","Venita Daniel","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",2,"529.99","0.05","1006.9810"
61,"2016-02-06","2016-02-09","2016-02-09",4,"Mark Garrett","Monroe","Baldwin Bikes","Venita Daniel","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",2,"1320.99","0.20","2113.5840"
62,"2016-02-07","2016-02-10","2016-02-10",4,"Denis Logan","Ridgecrest","Santa Cruz Bikes","Mireya Copeland","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Cruisers Bicycles",1,"269.99","0.07","251.0907"
62,"2016-02-07","2016-02-10","2016-02-10",4,"Denis Logan","Ridgecrest","Santa Cruz Bikes","Mireya Copeland","Trek Remedy 29 Carbon Frameset - 2016","Trek","Mountain Bikes",2,"1799.99","0.10","3239.9820"
62,"2016-02-07","2016-02-10","2016-02-10",4,"Denis Logan","Ridgecrest","Santa Cruz Bikes","Mireya Copeland","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",2,"269.99","0.10","485.9820"
63,"2016-02-07","2016-02-09","2016-02-09",4,"Dann Huff","Huntington Station","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.10","899.9820"
63,"2016-02-07","2016-02-09","2016-02-09",4,"Dann Huff","Huntington Station","Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.05","853.1000"
63,"2016-02-07","2016-02-09","2016-02-09",4,"Dann Huff","Huntington Station","Baldwin Bikes","Venita Daniel","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",1,"999.99","0.10","899.9910"
64,"2016-02-07","2016-02-08","2016-02-09",4,"Corine Stuart","Clifton Park","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.10","899.9820"
64,"2016-02-07","2016-02-08","2016-02-09",4,"Corine Stuart","Clifton Park","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",2,"269.99","0.20","431.9840"
64,"2016-02-07","2016-02-08","2016-02-09",4,"Corine Stuart","Clifton Park","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.20","479.9840"
64,"2016-02-07","2016-02-08","2016-02-09",4,"Corine Stuart","Clifton Park","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016","Electra","Comfort Bicycles",2,"549.99","0.10","989.9820"
65,"2016-02-08","2016-02-09","2016-02-11",4,"Serafina Clemons","Shirley","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",1,"549.99","0.10","494.9910"
66,"2016-02-09","2016-02-12","2016-02-12",4,"Susannah Fields","Far Rockaway","Baldwin Bikes","Venita Daniel","Ritchey Timberwolf Frameset - 2016","Ritchey","Mountain Bikes",1,"749.99","0.20","599.9920"
66,"2016-02-09","2016-02-12","2016-02-12",4,"Susannah Fields","Far Rockaway","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",1,"299.99","0.07","278.9907"
66,"2016-02-09","2016-02-12","2016-02-12",4,"Susannah Fields","Far Rockaway","Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",1,"549.99","0.07","511.4907"
67,"2016-02-09","2016-02-11","2016-02-10",4,"Lazaro Moran","Sugar Land","Rowlett Bikes","Kali Vargas","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.20","479.9840"
67,"2016-02-09","2016-02-11","2016-02-10",4,"Lazaro Moran","Sugar Land","Rowlett Bikes","Kali Vargas","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",2,"549.99","0.10","989.9820"
67,"2016-02-09","2016-02-11","2016-02-10",4,"Lazaro Moran","Sugar Land","Rowlett Bikes","Kali Vargas","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",1,"269.99","0.20","215.9920"
67,"2016-02-09","2016-02-11","2016-02-10",4,"Lazaro Moran","Sugar Land","Rowlett Bikes","Kali Vargas","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",2,"1320.99","0.10","2377.7820"
67,"2016-02-09","2016-02-11","2016-02-10",4,"Lazaro Moran","Sugar Land","Rowlett Bikes","Kali Vargas","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.20","359.2000"
68,"2016-02-10","2016-02-11","2016-02-13",4,"Kristen Alvarez","Bronx","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",2,"269.99","0.07","502.1814"
68,"2016-02-10","2016-02-11","2016-02-13",4,"Kristen Alvarez","Bronx","Baldwin Bikes","Marcelene Boyer","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"429.00","0.10","386.1000"
69,"2016-02-10","2016-02-12","2016-02-11",4,"Ophelia Decker","New Windsor","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",2,"269.99","0.10","485.9820"
69,"2016-02-10","2016-02-12","2016-02-11",4,"Ophelia Decker","New Windsor","Baldwin Bikes","Venita Daniel","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",1,"1320.99","0.20","1056.7920"
69,"2016-02-10","2016-02-12","2016-02-11",4,"Ophelia Decker","New Windsor","Baldwin Bikes","Venita Daniel","Surly Straggler - 2016","Surly","Cyclocross Bicycles",1,"1549.00","0.05","1471.5500"
70,"2016-02-11","2016-02-11",NULL,3,"Cleotilde Booth","Sugar Land","Rowlett Bikes","Layla Terrell","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",2,"999.99","0.05","1899.9810"
70,"2016-02-11","2016-02-11",NULL,3,"Cleotilde Booth","Sugar Land","Rowlett Bikes","Layla Terrell","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.20","359.2000"
70,"2016-02-11","2016-02-11",NULL,3,"Cleotilde Booth","Sugar Land","Rowlett Bikes","Layla Terrell","Electra Townie Original 7D EQ - Women's - 2016","Electra","Cruisers Bicycles",1,"599.99","0.05","569.9905"
71,"2016-02-11","2016-02-14","2016-02-12",4,"Cathey Lamb","Bayside","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.05","1139.9810"
71,"2016-02-11","2016-02-14","2016-02-12",4,"Cathey Lamb","Bayside","Baldwin Bikes","Venita Daniel","Electra Townie Original 21D - 2016","Electra","Comfort Bicycles",1,"549.99","0.20","439.9920"
71,"2016-02-11","2016-02-14","2016-02-12",4,"Cathey Lamb","Bayside","Baldwin Bikes","Venita Daniel","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.10","404.1000"
72,"2016-02-12","2016-02-15","2016-02-13",4,"Cesar Wilkins","San Diego","Santa Cruz Bikes","Mireya Copeland","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"429.00","0.07","797.9400"
72,"2016-02-12","2016-02-15","2016-02-13",4,"Cesar Wilkins","San Diego","Santa Cruz Bikes","Mireya Copeland","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",1,"549.99","0.05","522.4905"
72,"2016-02-12","2016-02-15","2016-02-13",4,"Cesar Wilkins","San Diego","Santa Cruz Bikes","Mireya Copeland","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",2,"269.99","0.10","485.9820"
73,"2016-02-12","2016-02-15","2016-02-14",4,"Gabriel Wagner","Ballston Spa","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",1,"269.99","0.07","251.0907"
73,"2016-02-12","2016-02-15","2016-02-14",4,"Gabriel Wagner","Ballston Spa","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.05","1139.9810"
73,"2016-02-12","2016-02-15","2016-02-14",4,"Gabriel Wagner","Ballston Spa","Baldwin Bikes","Venita Daniel","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",2,"999.99","0.07","1859.9814"
73,"2016-02-12","2016-02-15","2016-02-14",4,"Gabriel Wagner","Ballston Spa","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",1,"499.99","0.07","464.9907"
73,"2016-02-12","2016-02-15","2016-02-14",4,"Gabriel Wagner","Ballston Spa","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",2,"299.99","0.20","479.9840"
74,"2016-02-13","2016-02-15","2016-02-15",4,"Mariela Huffman","Garden City","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Cruisers Bicycles",2,"599.99","0.05","1139.9810"
74,"2016-02-13","2016-02-15","2016-02-15",4,"Mariela Huffman","Garden City","Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",1,"469.99","0.07","437.0907"
75,"2016-02-14","2016-02-15","2016-02-17",4,"Euna Lopez","Carmel","Baldwin Bikes","Marcelene Boyer","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",1,"999.99","0.10","899.9910"
75,"2016-02-14","2016-02-15","2016-02-17",4,"Euna Lopez","Carmel","Baldwin Bikes","Marcelene Boyer","Trek Slash 8 27.5 - 2016","Trek","Mountain Bikes",2,"3999.99","0.07","7439.9814"
75,"2016-02-14","2016-02-15","2016-02-17",4,"Euna Lopez","Carmel","Baldwin Bikes","Marcelene Boyer","Electra Moto 1 - 2016","Electra","Cruisers Bicycles",1,"529.99","0.20","423.9920"
76,"2016-02-16","2016-02-16",NULL,3,"Genoveva Baldwin","Port Washington","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016","Electra","Cruisers Bicycles",1,"549.99","0.05","522.4905"
